id,Target
187886,1
461980,0
312923,1
326709,0
340944,1
401706,0
418166,1
386802,1
71635,0
34023,1
180841,1
45758,1
297136,1
161223,1
185071,1
58781,1
62009,1
145839,1
27871,0
197655,0
222949,0
299909,0
20081,0
283173,1
143593,1
39700,1
41889,1
43723,1
73966,0
371623,0
238212,0
276151,1
131591,0
463544,1
154586,1
175124,0
310237,1
212255,0
308417,1
238712,1
86310,1
454473,0
374230,1
16936,0
276377,1
426238,1
91108,1
249611,1
460626,1
207427,1
271471,1
260455,1
433239,0
331359,0
451182,1
214434,0
119392,1
424168,1
259080,1
293395,0
264028,1
393948,0
298947,1
282848,1
233964,1
463464,0
100728,1
178627,0
460954,1
217041,0
153060,0
227870,0
27195,1
118149,0
228316,0
473245,0
252171,1
63732,1
296941,1
55297,0
47899,1
91741,1
465022,0
83767,1
293840,0
322217,0
371461,1
399552,0
338283,0
195252,0
74258,0
342334,0
346618,1
239178,1
132343,1
52076,1
113393,1
395816,0
221883,1
332528,0
199797,1
12803,0
18372,1
300115,0
147863,1
292190,0
476076,0
145971,1
106493,0
85157,1
100418,1
28555,1
445334,1
58575,0
218092,0
185941,1
186527,1
59479,0
150299,0
188011,1
179031,0
176991,0
30592,1
45556,0
337980,1
33685,1
330383,1
10821,1
167684,1
302261,1
456113,1
155281,0
167942,1
61695,0
372101,1
458273,0
88795,0
266334,1
368417,1
461157,0
366809,0
271350,0
344564,0
151556,1
42030,0
386494,0
143603,0
418743,0
262916,0
9858,0
189503,1
113299,0
220374,0
226917,1
364379,1
159107,1
376540,0
488844,0
247117,1
41790,0
115110,0
247281,0
900,0
143365,0
433612,1
422800,1
57534,0
37097,1
196127,0
220787,1
315387,0
132004,0
205732,0
137851,1
33034,0
179078,0
372071,1
170532,0
426272,1
167021,1
205735,0
105408,0
132783,0
173445,1
225766,0
53439,1
249247,0
160697,1
413797,0
209503,1
225311,0
467162,0
337263,1
171717,0
336196,0
413067,0
262571,0
58762,0
280252,1
310375,1
37763,0
193127,1
202160,0
229433,0
423378,0
97947,0
71515,0
360830,0
161672,0
99969,0
145212,0
39357,1
301608,1
495771,1
342541,1
220919,1
351192,0
17414,1
390704,1
363329,1
224369,1
173396,1
350281,1
323912,0
469811,1
429174,1
17494,1
150104,0
289856,1
414510,1
263805,1
164279,1
5819,1
235165,1
466940,1
140520,0
19709,1
298733,1
4703,0
257325,1
257886,0
124808,1
447703,1
136736,0
317119,1
149132,1
316782,1
99651,1
362044,1
41260,0
374807,1
170908,0
139935,0
198149,0
50143,1
111348,1
22963,1
374722,1
179235,0
340617,0
266169,1
134113,1
308815,1
212795,0
466662,1
310502,1
46460,0
288736,0
246608,1
19566,1
371098,0
231626,0
278128,1
190141,1
496488,0
16947,0
49917,1
71069,1
98167,0
110934,1
256481,0
244982,0
280507,0
256235,1
47922,1
81013,1
470749,1
379237,1
34722,1
104866,0
34515,0
89601,0
368989,0
341044,1
435711,0
222033,0
358050,1
194313,1
9849,1
130786,1
39625,0
350024,1
225558,1
255060,1
26477,1
406641,0
238613,0
155156,0
82276,0
87720,0
232743,0
453372,1
492701,1
164812,1
43444,0
396054,0
14698,1
221427,0
234805,0
184015,1
7519,0
307073,0
73991,0
363018,1
167996,0
115205,1
86919,0
463384,1
180476,0
249953,0
200177,0
502538,1
62781,0
51974,1
333267,0
185893,1
161615,0
21713,0
258339,0
54138,0
80279,0
450457,0
464259,0
242116,0
231989,0
431482,1
279271,1
293846,1
113841,0
267445,1
246991,0
473296,0
469575,0
128919,0
330483,0
340502,1
61650,1
473712,1
45393,1
389736,1
216515,0
84170,0
125594,0
66552,0
212653,1
219335,0
309014,1
52787,0
266888,0
335411,0
31953,1
97712,1
229353,1
424935,1
126214,1
261407,1
120558,0
318653,0
317137,0
430861,1
496717,0
171939,0
349113,0
35923,0
175615,1
364065,1
279606,0
135283,1
470813,0
344200,0
221462,0
119932,0
338262,0
165364,1
52825,0
344884,0
229965,1
235388,0
279153,1
321033,0
140173,1
235313,0
30369,0
80032,0
266916,1
208165,1
442617,0
211794,0
370372,1
336756,0
505331,1
17312,1
405733,0
270347,1
4666,0
134078,0
541,0
187079,1
115182,0
446229,0
58870,0
151314,1
16599,1
502225,1
168294,1
490474,0
17702,1
18017,1
372267,1
181641,1
480437,1
175805,1
384679,0
481347,0
320868,1
365274,1
278476,1
412467,0
358636,0
374783,0
265371,0
487116,0
216085,1
129829,0
442154,0
201559,1
51644,0
476348,1
172323,0
280711,1
274508,0
177382,1
372188,1
288931,1
184144,0
122708,0
429298,1
175613,1
145899,0
326366,0
321356,0
86170,0
384967,1
246666,1
45829,1
209663,0
122951,1
187591,0
346549,1
74284,1
72476,0
501234,0
194849,0
294194,1
377756,1
95509,1
475825,1
165680,1
233212,0
141465,1
319078,1
15846,1
240998,1
304285,1
324212,1
61744,0
81553,0
259242,1
98346,0
264033,0
206512,1
302293,1
82770,0
287300,0
69788,1
358279,1
133635,0
370027,1
423651,0
338987,1
139381,0
470334,0
214199,0
301228,1
351040,1
71756,0
143195,0
49333,0
481276,0
210831,1
201208,1
252524,0
325052,1
31754,1
268586,0
96873,0
130715,1
95899,1
379529,1
289344,1
95213,0
142949,1
343189,1
227496,1
3501,0
30365,1
91014,0
342243,0
497290,0
102977,1
276858,1
209074,0
81695,1
477953,0
338933,1
482199,0
285539,0
297946,1
315215,1
493076,0
153796,0
429485,0
347635,1
25565,1
62310,1
401012,1
36950,0
361819,0
15676,0
392112,1
207170,0
47082,0
138768,1
6561,1
188674,0
84036,0
291710,0
445968,0
317948,0
135225,0
303421,1
178057,0
370123,0
180411,1
61795,1
464868,0
396625,1
338151,1
371424,1
198391,1
363848,0
320907,1
321215,1
430558,0
118396,1
232478,1
368658,0
109088,0
481255,0
218948,0
54600,0
364749,0
410153,0
86605,0
419400,1
49717,0
98885,1
337613,1
130076,1
122214,0
349451,1
286764,1
313442,1
59957,0
203616,1
67422,0
20140,1
382260,1
203345,1
209174,1
315542,1
49800,1
111888,0
471837,0
80739,1
136149,1
462900,1
166418,1
78212,1
22510,1
229498,0
235663,0
413529,1
90378,0
348890,0
451477,1
425640,0
189257,0
79670,0
164656,0
492420,1
114928,0
224549,0
355098,0
253007,0
132236,1
414755,1
100070,0
445263,1
72935,0
351692,0
253697,1
66093,0
483807,0
318323,0
263617,0
209871,0
138518,0
402312,1
326478,0
246703,1
279536,0
39359,1
410651,0
256315,0
413107,0
123331,1
299817,0
139845,1
303331,1
345033,1
452945,0
189946,0
344669,0
127417,0
104515,1
151953,0
23690,1
368420,1
351543,1
315202,1
188401,1
156459,1
345660,0
217953,0
256313,1
124398,1
58788,0
333661,0
140475,1
337806,1
3820,1
32144,1
275896,1
308103,0
76256,0
29283,1
33298,0
28544,1
146001,1
217277,0
349475,0
276318,0
167475,1
232258,1
446934,0
441968,0
382223,0
212537,0
26277,0
325918,1
229478,0
148154,0
112813,1
19375,0
8129,0
325124,1
308913,1
505344,0
122873,0
175143,1
64888,0
65768,1
188729,0
74357,1
371700,1
335644,0
237735,1
464330,0
227159,1
123152,1
35248,0
450773,0
64616,0
186702,0
385063,1
15381,0
422135,1
308239,1
47739,0
397055,1
259176,1
496399,0
255683,0
183537,0
210861,1
175222,1
180539,1
55701,1
218691,0
475848,1
12338,1
498341,0
61640,1
211448,0
27175,0
353360,1
8410,0
482684,0
144902,1
295309,0
495798,1
380695,1
208535,1
113603,1
413302,0
154565,1
140119,0
418968,1
57498,1
108755,0
182413,0
204340,0
165140,1
292269,1
347201,0
415495,1
451373,0
208444,0
205246,0
234380,0
416439,1
448418,0
88596,0
128001,1
143622,1
341334,1
25905,0
133075,0
318321,0
9834,1
376466,1
376921,0
352268,1
192688,0
108057,0
153735,0
29177,1
371159,1
337855,1
166839,0
459294,0
392382,1
475705,0
191244,0
310536,1
36065,1
466180,0
104208,1
11937,0
152474,1
303494,0
114909,1
88059,1
18365,1
408541,0
362167,0
408254,1
495816,0
210786,0
113400,0
353567,0
257017,1
31554,1
320100,0
286286,0
223363,0
72616,0
344199,1
117864,0
202653,1
263328,1
135231,1
41914,0
219997,0
346905,0
350908,0
419514,0
361195,0
45289,1
146519,0
459647,0
348776,0
56320,1
490252,0
433681,1
113889,1
262073,1
102771,0
265652,0
151738,0
139898,0
187750,0
54462,0
146124,1
408359,1
39183,1
218165,0
108217,0
394251,0
225312,0
356862,1
112227,0
83635,0
405631,1
113655,0
138869,1
63648,1
285036,0
270644,1
159151,1
447711,1
448404,0
119633,0
37861,1
11577,0
12011,0
134269,1
65750,0
13068,0
222827,0
387482,1
362450,0
135462,1
336789,0
354776,1
297704,1
371122,0
335044,0
140546,0
213882,0
499409,0
129493,0
33966,1
151524,0
184765,0
486718,0
254763,1
482269,0
3269,0
234420,1
312170,0
67003,0
215866,1
138125,1
260919,1
82787,1
79911,1
482802,1
85419,0
255349,0
348703,0
503773,0
1467,1
284498,1
389548,1
56497,0
118474,0
120974,1
182361,0
106591,0
1498,0
226523,1
329424,0
172432,1
100502,0
58067,0
399535,1
148757,1
451357,1
129869,1
211334,1
85642,0
181711,0
194528,0
325650,0
463466,0
133363,0
497450,1
81741,1
89307,1
289953,0
174975,0
163226,1
195304,0
44821,1
233542,1
226089,0
89145,1
108283,0
290790,1
205053,1
331049,0
304099,1
12078,1
359310,0
335395,1
139122,0
272617,1
42797,0
250472,1
282699,0
1890,1
8515,0
297031,1
60394,0
372724,0
238250,1
243315,1
346937,0
325371,1
333456,1
262757,0
247778,0
21649,1
76739,1
102007,1
37154,1
209345,0
301506,0
341741,1
193135,0
120018,0
139161,1
184266,0
34673,1
75815,1
335408,1
14202,1
18656,1
281180,0
476050,1
442177,0
347642,0
29550,0
79974,1
464332,1
70486,1
266074,0
468209,0
173275,1
157323,1
298548,1
109549,1
345675,1
235792,1
477438,1
136572,1
19422,0
312513,1
18226,1
247812,1
272688,1
176345,1
268086,0
354551,1
71437,1
119190,1
335464,0
311921,0
69455,0
354666,1
46756,1
83472,0
280977,0
195784,1
84000,0
181425,0
346350,0
383911,1
20421,1
117473,0
401628,0
317933,1
25273,1
239921,0
336455,0
396383,1
190837,0
210401,0
426050,0
386840,0
320796,0
24299,1
392829,1
223169,0
444150,0
214021,0
474970,1
64072,0
466555,0
13473,0
91793,0
295854,1
16856,1
217048,1
431001,0
344409,0
70783,0
35975,1
7769,0
314582,0
204246,0
269819,0
98014,0
87149,1
146982,0
62248,0
113761,1
329362,0
433146,1
4042,1
493059,0
357768,0
334894,0
385413,0
210556,1
229267,1
42639,0
347085,1
245739,1
269622,1
403612,0
229310,0
205575,1
394508,1
371408,0
137262,0
166320,0
98786,1
178879,0
423580,1
54165,1
369178,1
272261,0
154152,1
270925,1
86126,0
253758,1
12333,1
89228,0
56525,0
212493,1
415776,1
329141,1
507228,1
122012,0
34661,0
450953,0
92951,0
328569,0
38498,0
334561,0
9045,0
115498,0
17877,1
225896,0
357502,0
383212,0
351194,0
337001,0
326062,0
97787,0
141553,1
34734,1
332532,1
262404,0
301705,0
391931,1
322475,0
274962,0
140407,1
282203,1
405050,0
325529,0
25630,0
30553,1
363839,0
61323,0
95358,0
192712,1
71741,0
93926,0
124771,0
189716,0
339967,1
6031,0
168764,1
425095,1
212226,0
367665,1
730,0
40546,0
17162,1
348682,0
199346,1
463725,1
76560,1
358780,1
493129,1
267903,0
178662,1
252082,0
384020,0
187414,0
15471,1
376559,0
86910,0
425808,0
194814,0
492212,1
395349,0
163285,1
55684,0
40777,0
11718,1
450859,0
358212,1
490755,1
486540,1
356406,0
249871,0
87770,1
177690,1
186772,0
446374,0
246326,1
171892,1
196218,0
458951,0
78468,1
428494,1
50906,0
485518,0
116886,0
341097,1
266511,0
351110,0
210456,0
251222,0
119953,0
57640,0
76270,0
238671,1
74576,1
154538,1
84111,1
97861,0
322123,1
314751,1
179097,0
401983,0
28584,1
94450,1
308137,1
213646,0
294171,0
121653,1
268628,0
88386,1
416802,0
371731,1
352906,1
375112,1
131204,1
219456,0
348215,1
500912,0
295723,0
254846,1
44364,0
5312,0
330152,1
148961,1
172808,1
72045,0
470878,0
169477,1
25048,1
292362,1
251141,1
505718,1
51461,0
367128,1
11842,0
14541,1
443175,1
51857,1
461203,0
98439,1
57705,0
403952,1
273981,1
83583,0
457506,0
54840,1
251949,1
494441,0
171151,0
164903,1
14685,1
237460,0
43128,1
408273,0
212531,1
371012,0
16417,1
80204,1
351184,1
44206,1
325701,0
204422,1
62270,1
459693,1
40091,0
117184,0
466010,1
171322,1
112230,1
502425,0
151188,1
329478,1
160877,1
465608,0
12639,1
32204,1
461322,0
317463,0
239756,1
67014,0
191866,1
299869,1
250016,0
333584,1
53596,0
139137,1
432661,0
305989,1
408238,0
2508,1
355556,1
38771,1
41959,0
341495,1
150601,1
291818,1
79953,0
130901,0
294707,0
135797,0
393129,1
101451,0
159424,1
481685,1
373019,1
106041,1
178791,0
8360,1
352492,1
129412,1
107764,1
61085,1
156463,1
289380,1
461897,1
25086,1
39622,1
267106,1
374545,1
301701,1
222000,0
247576,0
245964,1
69663,0
69355,1
42800,0
505479,1
473751,0
379479,1
468228,0
479370,1
60837,1
369160,1
245457,1
151796,0
58254,0
468244,1
85873,0
432658,0
217914,0
336820,0
227276,0
370849,0
224392,1
409705,1
431661,0
38787,0
49927,1
18053,0
184622,1
75668,1
229088,1
87464,1
81450,1
308024,1
101733,0
203547,1
456151,0
1914,1
358663,0
5403,1
65690,1
235361,1
112752,0
187949,1
73904,1
85748,0
315594,1
205679,0
19231,0
322383,0
264236,1
248182,1
259557,0
92963,0
279430,0
34610,1
349941,1
159433,1
308368,0
75421,1
282466,0
105474,1
224121,0
45331,1
503207,0
285561,1
471152,0
198090,0
331885,0
322613,0
122654,1
3329,1
438586,1
317984,1
387531,1
224281,1
293944,0
253595,1
106698,1
259096,1
366298,0
468052,1
410304,1
13434,0
114779,0
64592,0
125159,0
300901,1
357361,1
196672,1
337842,0
317928,0
171667,1
138124,0
112168,1
69778,0
155959,1
248343,0
440968,1
83092,0
92600,0
76882,0
141735,1
211882,1
4273,1
28262,0
494953,0
13028,1
423954,0
274203,1
76343,1
93396,1
404851,0
496663,0
27126,1
409251,1
385491,0
107641,1
157427,1
1269,1
124877,1
80846,0
365065,1
24676,0
124143,0
370453,0
206797,0
63930,0
229434,0
264725,0
222277,0
92828,1
349452,1
13602,1
441460,1
197406,1
132878,0
70220,0
24979,0
35878,0
253478,0
212670,1
271488,1
122539,0
296984,1
212991,0
330136,1
26789,0
369576,1
90277,1
402124,0
287497,1
404756,0
356667,1
146396,0
127680,1
97195,1
42258,1
23410,1
439893,0
76861,1
164777,1
309540,1
457429,0
449018,1
204874,1
105394,1
211492,1
84334,1
69311,0
370529,1
323047,1
149623,0
114602,1
280112,1
120024,1
74968,0
71591,1
377015,0
306655,1
152875,1
234574,0
29116,0
4257,0
176279,0
258683,0
191300,0
140091,0
3895,1
80515,1
111322,1
31346,0
122972,1
431217,0
314245,0
240406,1
26384,1
171990,0
302747,1
156743,0
379811,1
376038,1
383811,0
53709,0
349335,0
411723,1
373099,1
448992,0
216593,0
234461,0
101360,1
117380,0
309080,0
260238,1
241297,0
403109,0
388885,0
164255,0
98723,0
58044,0
441360,1
207693,1
199402,1
112125,0
217426,1
141470,0
338609,0
464992,1
196194,0
277630,1
16006,0
379772,0
302791,1
380391,1
305568,1
316219,0
97966,0
246508,1
97169,0
249409,0
14520,1
129248,0
43344,0
49023,1
454865,0
273177,1
443086,0
226741,1
213571,0
244834,1
201876,1
25810,1
84768,1
45224,0
288072,1
292673,1
282098,1
12377,0
244787,0
195269,0
60244,1
505482,0
434760,1
342062,1
171419,1
243708,1
297261,1
493016,1
464642,0
73835,1
134072,0
238592,1
441769,1
488311,1
20848,1
82491,1
286343,1
309749,0
387248,0
452760,0
74648,1
54438,0
96715,1
122186,1
482372,1
353202,0
277330,1
350040,1
75290,0
65548,1
260166,0
445267,0
160411,0
319434,0
275575,0
304136,0
436207,1
61520,0
169312,1
212615,1
51898,1
53951,0
159491,1
75877,0
116044,0
321596,0
466196,0
306431,0
278638,0
357148,1
214977,0
57066,0
356201,0
172427,1
56667,0
230385,0
393210,1
299732,1
391657,0
471577,1
381380,1
352934,1
178041,0
220049,0
413929,0
224800,0
503849,1
366469,0
217720,1
80314,0
31297,1
39832,1
150256,1
312656,1
433990,1
277551,0
127070,1
124929,1
493403,0
497813,0
340226,1
38280,1
275014,1
364164,0
174094,1
15164,0
437314,0
230012,0
210789,1
393650,1
266420,1
50085,0
343339,1
284706,1
176178,0
121108,1
183070,1
11298,1
113116,1
17237,0
425155,0
95897,0
53212,0
152424,0
387751,1
302142,1
168805,1
231251,0
315172,1
17964,1
414248,0
109022,0
156126,1
322139,0
230147,1
148972,1
32334,1
504594,1
253263,0
290414,0
433333,1
335250,0
44573,1
334223,1
465207,0
48937,1
67850,0
438388,0
425612,1
43186,0
142383,0
339542,0
51743,1
295454,0
311955,1
149690,1
152535,0
74448,0
159736,0
156317,0
150948,1
384490,0
324465,0
427483,0
203377,0
98263,0
330454,0
343294,1
309752,1
460301,0
101231,0
271347,1
82410,1
203482,0
476141,1
37740,0
92973,0
408640,0
8566,0
321241,1
134360,1
280901,0
325008,1
92278,1
423750,0
199442,0
424149,0
266727,0
26639,0
29045,0
209792,1
83385,0
7659,1
80316,0
352345,0
393965,1
1118,0
262346,1
218933,0
338993,0
164743,1
4955,0
347828,1
375364,0
2578,0
213061,1
157680,1
315357,1
503760,0
234507,0
328061,0
225913,0
387401,0
374822,1
14731,1
198935,0
377900,1
231841,0
142765,0
237049,1
132283,1
349945,1
446324,0
334346,0
246567,1
370546,1
314548,0
358410,1
416158,1
259922,1
397595,0
158565,0
118698,1
221930,0
231664,0
353420,1
207070,1
369703,0
208219,1
335495,1
280567,1
105775,0
281033,1
447863,0
89924,0
331913,1
382257,1
331044,0
307748,0
110409,1
120595,0
42036,1
282131,1
228277,1
191214,1
310252,0
291929,1
324352,0
147088,0
442553,0
115902,0
483491,0
253730,0
267307,1
202265,0
228842,0
497599,0
165247,1
201782,0
59703,1
134032,0
183247,1
201247,1
377530,1
305368,0
24495,1
441115,0
478855,1
95106,1
36149,0
302149,0
375704,0
135224,1
228408,1
75466,0
119131,0
441540,0
436464,1
36840,0
319575,1
242862,1
131224,1
28006,0
500809,0
252640,1
414987,1
303215,1
18207,1
460282,0
2514,1
209226,0
441926,1
288553,0
329895,1
439850,1
89812,0
452312,0
291884,0
27905,1
382340,1
320085,0
3426,1
336476,1
361850,0
264086,1
1679,1
300445,1
407736,1
67681,0
222411,1
131786,0
202786,0
215234,1
505566,1
31523,1
359994,1
441015,1
346265,0
317707,0
353832,0
461977,0
267652,0
53539,1
32245,0
117097,0
284413,1
36255,0
284572,1
153976,1
420902,1
23387,1
373345,1
309962,1
226270,1
346858,0
304570,0
186986,0
218792,0
213540,1
232784,0
174001,0
146749,0
186233,0
275068,0
306863,1
71833,0
452690,1
209596,1
152584,0
424158,1
411898,0
167850,0
453165,0
349670,1
383716,0
131159,1
39101,0
226274,0
214536,0
269462,1
31124,0
27540,1
123542,1
109918,1
325943,1
120874,1
57546,0
95940,0
443876,1
267653,0
292046,1
335760,1
404195,0
179304,1
214452,1
370443,0
110944,1
390438,0
127631,0
257901,0
340160,0
110374,1
314225,1
443754,1
304964,1
366941,0
264190,0
337277,0
291743,0
111493,1
366018,0
227212,0
145871,1
130859,1
471898,1
308864,1
174835,0
165110,1
54999,0
318293,0
425980,0
209955,1
313388,1
50453,0
7438,1
279507,1
296826,1
155217,0
153772,0
67416,0
425373,1
67779,1
64735,1
422315,0
222392,0
205566,1
412373,0
117,1
218831,0
83694,0
462955,1
156590,0
277723,0
202141,1
502328,0
378313,0
219254,0
97728,1
271312,1
88460,1
109687,1
75869,0
201078,0
128877,0
188018,1
258164,0
219260,1
144325,0
322842,1
375974,1
409613,0
132450,1
46217,1
280319,0
333740,1
352153,1
269892,0
212279,1
121637,1
274340,0
317882,1
413616,1
152807,1
128230,0
123119,0
313143,0
475775,1
475836,1
120134,1
252538,1
380985,1
175568,1
192518,0
97951,1
68796,1
235660,1
326806,0
229449,1
2290,0
475433,0
125209,1
483138,1
288048,1
374871,0
81648,0
266497,0
378218,0
171757,0
370105,1
296366,0
121107,0
87527,0
60228,0
357741,0
152675,0
392745,0
60797,0
485010,0
296226,0
157002,1
395466,0
23394,1
407335,1
87328,0
496018,0
220539,1
227013,1
211682,0
253781,1
302083,0
37391,0
55544,0
207831,0
404147,0
221797,1
401902,0
500406,1
357795,0
183501,0
314013,1
74022,0
363108,1
228936,0
402576,1
202649,1
204878,0
28417,0
394599,1
45381,1
56847,0
476848,0
480208,1
103477,1
439743,0
359371,0
408080,1
182295,1
17951,1
437560,1
177428,1
145048,0
160956,1
165439,0
191584,0
46536,0
156080,1
8577,1
200578,0
481394,0
62751,0
277961,0
416639,1
507892,1
198056,0
290821,0
355264,0
258014,0
245572,0
262817,1
117680,1
75662,0
370778,0
224532,0
405951,0
229927,1
59706,0
398314,0
187301,1
413512,1
374277,1
234515,1
432528,1
483868,1
123713,0
46043,0
47367,1
211685,0
272775,1
30532,1
483788,0
55194,1
114645,0
161050,0
24442,1
19897,0
497171,0
65492,0
183021,1
271620,1
387342,0
369130,1
346194,1
201822,1
39511,0
38993,1
290508,1
66686,0
203897,0
383064,1
360257,1
413815,0
462802,1
225938,1
96869,0
320374,1
117391,0
18805,1
487361,0
55324,1
402154,1
491434,0
384763,1
349159,0
226638,1
231803,1
106098,1
163048,0
400036,0
336132,1
337544,1
234827,1
220465,0
364264,0
21002,1
130517,0
100269,1
235947,1
341236,1
378503,0
340843,1
145405,1
237936,1
107947,0
27310,0
330948,1
281301,0
246037,0
423129,0
497230,1
28032,0
110532,1
166138,1
44231,0
125641,1
91701,1
87007,1
379017,0
230964,1
198859,0
259516,0
450836,1
3873,0
299639,0
215788,1
57981,1
69267,1
12987,1
11091,1
179301,1
183365,0
20838,0
205334,0
485664,0
239021,0
87561,0
4522,0
230428,0
369032,0
480466,0
55587,1
224989,0
369490,1
97726,0
360081,0
488675,1
31120,1
151630,1
172203,1
53215,0
69128,0
160433,1
309778,0
229354,1
181374,0
280265,1
272631,1
88865,0
126502,0
71158,1
265097,1
346147,1
195251,0
28532,0
50331,1
69606,1
328384,1
507732,1
41846,0
460318,1
212986,0
373599,1
242747,0
473895,0
375950,0
275650,1
43452,1
377475,1
216290,0
467663,0
18054,1
285542,1
373292,1
279712,0
464895,1
51367,1
87089,0
493206,0
466872,0
230100,1
340506,0
240143,1
232798,0
436383,0
151419,1
454174,0
120290,0
303888,0
87293,0
445568,1
428507,0
446745,1
400586,0
81801,0
258628,0
242216,0
86476,1
172434,0
198097,1
343058,1
45117,1
34051,1
368241,1
367038,1
35530,1
450105,0
179548,1
261308,0
196502,1
454719,1
183560,0
73050,0
167043,0
280157,1
47844,0
51768,1
101750,1
135003,0
217918,1
389286,0
403413,1
343534,1
395187,1
111967,1
108157,1
188849,0
131483,1
105259,0
268273,1
100668,1
486883,1
311024,1
171716,1
468262,0
366963,0
59784,1
316952,1
29499,0
113090,1
100574,0
474252,0
278539,0
301367,1
323927,1
52678,0
157704,0
213490,1
51469,1
232587,1
189989,0
144231,0
42578,1
183701,1
150422,1
228670,0
145434,0
481991,0
62023,1
120008,0
199574,0
237529,0
134050,1
25439,0
81624,1
114724,0
46098,0
269223,1
77491,0
78729,1
78623,0
481022,1
249906,0
185267,0
158427,0
503653,0
34320,1
305136,1
409561,1
364850,1
78063,1
97801,0
289434,1
191104,0
199191,1
423548,0
195500,0
243520,0
224224,1
47237,0
242113,1
40433,1
175408,0
224924,0
371071,1
82394,0
456810,0
356622,0
161440,1
299162,1
324366,0
349894,1
95284,0
263127,1
286050,0
181443,0
256253,1
420524,0
193699,1
259791,1
354961,1
428499,1
357719,1
137168,1
159255,0
202644,1
327412,1
33380,0
282897,1
389419,1
375827,1
92258,0
150204,1
3907,1
144349,1
161742,0
119669,0
124950,0
195012,1
376870,1
180898,1
41950,0
170579,1
248719,1
288692,0
251157,1
378343,1
302521,0
371584,0
98476,0
444499,0
13645,0
110758,0
163615,1
355061,0
194056,0
64975,1
48912,0
6984,1
451738,0
6842,1
298419,0
257361,1
361878,1
502211,0
457452,1
263898,0
84808,0
425527,1
359693,0
369608,0
251434,0
300442,1
380269,0
95782,0
390519,0
10973,0
331324,1
116653,1
84139,0
331481,1
122824,0
361718,0
271137,1
135455,1
3790,1
189126,1
68729,1
149507,1
101080,1
194463,0
484656,0
355897,0
458349,0
220581,1
222292,1
284381,0
113740,1
5169,1
22753,1
269286,1
112721,1
323843,1
241634,1
293366,0
155134,1
396067,1
279531,0
158512,0
279237,0
338284,1
203882,1
199012,1
369127,1
266176,1
311559,0
494366,1
218217,0
221840,0
135729,1
105353,0
242333,1
329275,0
498253,1
484781,1
64857,1
218975,1
20466,0
325431,0
364784,1
314033,0
115084,1
28094,1
114836,0
16999,0
315125,0
202691,0
273044,1
378384,1
308043,0
417222,0
221522,0
88506,1
107112,0
304752,1
197583,0
273281,1
4783,0
361373,1
220261,1
266137,1
55925,0
124142,0
240626,1
19416,1
106716,0
158332,1
100877,0
194691,0
304711,1
394249,1
421950,1
76142,0
240054,1
189002,0
274180,0
174086,1
190135,1
92897,0
330882,0
246538,1
219077,1
150927,1
375007,0
466016,1
325246,0
319137,0
97232,1
383296,0
230568,0
118132,1
506603,0
62711,0
146868,1
232093,0
321071,0
244617,1
102754,0
505672,1
59311,0
335405,1
314437,1
311050,0
165507,0
106856,1
159261,1
87213,1
382054,1
77152,0
157725,1
459418,1
83572,0
76010,0
272771,0
284363,0
469371,0
101420,0
416058,1
60577,1
307184,0
34247,0
207876,1
382735,1
65368,1
251427,0
173883,0
459446,1
173554,1
79110,1
19058,1
177078,0
323032,0
115591,0
150828,1
438439,0
485324,0
285123,0
339856,0
154503,1
16820,1
279092,0
362011,1
39060,0
332682,0
257664,0
15655,1
51859,0
491843,0
223200,0
144506,1
155657,1
86999,1
133071,0
225283,0
204735,1
68378,0
97987,0
157982,0
20241,1
467586,0
205331,0
116432,0
315655,0
362812,1
347153,1
219694,1
207193,0
443869,1
130258,0
164840,1
378221,1
182955,0
497312,0
417500,0
164151,0
302375,1
258305,1
40666,0
398040,1
465314,0
380807,1
158205,0
454598,1
212894,1
120373,1
501735,0
313160,0
121367,0
503369,1
144165,0
308000,1
237590,1
73420,0
173583,1
154548,1
287128,0
496885,1
53513,1
228274,1
392522,0
91250,0
282640,1
191766,1
78333,1
28162,0
228391,0
168105,1
237121,0
133848,0
79513,1
221342,0
174664,1
44414,1
187316,0
347794,1
211587,1
388731,0
293468,0
129910,0
42357,0
24419,0
450100,1
397842,0
177533,0
423405,0
24443,0
362026,0
3325,1
31213,0
65024,0
23000,1
255328,0
282673,0
38861,0
54375,1
380906,1
230306,1
240268,1
281868,0
173813,0
500508,1
331002,0
258782,0
252578,1
72008,0
374706,1
248581,1
237461,1
171431,1
171654,1
205214,1
323340,0
347915,0
345424,0
376809,0
173270,1
25853,1
41593,0
289219,1
51775,1
143604,0
239699,1
113756,0
15914,0
157138,0
278600,0
148924,1
504550,0
319784,0
40354,0
229467,1
82633,0
151964,0
450898,1
200371,0
356941,1
45455,1
305549,1
186603,0
21804,0
145780,0
446127,0
454138,0
127903,1
384592,1
343430,1
74300,1
165586,1
448559,0
282056,0
191582,1
432583,0
230006,0
19667,1
268054,1
437188,1
168067,0
39079,0
343095,1
199689,0
39119,1
224080,0
232578,1
309034,0
337170,1
335265,0
366790,1
139126,0
420470,0
283919,1
62735,1
2027,0
9332,1
165356,1
89697,1
284324,0
346956,1
11763,1
121186,0
74865,0
55043,0
128198,0
181701,1
313327,0
137486,0
97310,1
395290,0
105330,1
62925,1
12337,1
