ID,Y
9429,1
9435,0
9436,0
9440,0
9442,0
9449,0
9451,0
9452,0
9454,0
9462,0
9463,0
9464,0
9465,0
9467,0
9473,1
9474,0
9475,0
9477,0
9480,0
9485,1
9489,0
9490,1
9491,0
9493,0
9496,1
9498,0
9499,1
9503,1
9510,1
9512,1
9515,1
9516,1
9521,1
9522,1
9523,1
9525,1
9527,1
9529,1
9535,1
9536,1
9537,1
9538,1
9550,1
9555,1
9559,1
9561,1
9563,1
9565,1
9570,0
9572,1
9574,1
9578,1
9592,0
9595,0
9597,0
9602,1
9603,1
9604,1
9605,0
9606,1
9607,1
9614,0
9615,1
9623,1
9628,1
9629,1
9630,1
9634,1
9635,1
9638,1
9653,1
9655,1
9669,1
9675,1
9678,1
9679,1
9680,1
9682,1
9686,1
9687,1
9689,1
9691,1
9692,1
9701,1
9702,1
9704,1
9705,1
9706,1
9714,1
9715,1
9716,1
9718,1
9719,1
9728,1
9729,1
9730,0
9734,1
9735,1
9737,1
9742,1
9753,1
9758,1
9771,1
9773,0
9774,1
9781,1
9782,1
9784,0
9785,1
9786,1
9787,0
9792,1
9794,1
9795,1
9797,0
9802,1
9807,1
9810,1
9812,1
9814,1
9818,1
9830,1
9839,1
9844,1
9845,1
9849,1
9850,1
9852,1
9853,1
9856,0
9859,0
9863,1
9870,0
9877,1
9882,1
9883,1
9884,1
9887,0
9896,0
9897,1
9899,0
9900,1
9907,0
9914,0
9915,0
9919,0
9920,0
9925,0
9929,0
9931,0
9934,0
9937,0
9939,0
9940,0
9941,0
9944,0
9945,0
9949,0
9956,0
9957,0
9959,0
9960,0
9962,0
9967,0
9968,0
9974,1
9977,0
9982,1
9992,0
9994,1
9995,1
10001,0
10002,0
10006,1
10008,0
10011,0
10016,0
10017,0
10021,0
10024,0
10032,0
10035,0
10036,0
10037,0
10039,1
10044,0
10051,1
10054,1
10055,1
10057,0
10058,0
10059,1
10063,1
10067,1
10069,1
10071,1
10073,1
10074,1
10075,1
10076,0
10079,0
10081,0
10084,0
10085,1
10090,0
10091,0
10094,0
10095,0
10096,1
10097,1
10101,0
10109,1
10112,1
10117,0
10118,1
10119,1
10121,0
10124,1
10125,1
10127,1
10128,1
10135,1
10136,0
10137,1
10138,1
10141,1
10142,1
10145,0
10149,1
10153,1
10155,0
10160,1
10162,1
10166,0
10178,1
10179,1
10182,1
10184,1
10185,1
10190,1
10191,1
10201,1
10207,1
10210,1
10211,0
10213,1
10221,0
10232,1
10235,0
10241,1
10244,1
10245,1
10255,1
10260,1
10265,1
10266,1
10269,1
10276,1
10279,1
10282,1
10288,1
10289,1
10290,1
10294,1
10298,1
10300,1
10303,1
10304,1
10309,1
10314,1
10316,0
10319,0
10320,0
10323,0
10324,0
10330,1
10334,0
10340,0
10343,1
10351,0
10353,0
10354,0
10355,0
10360,0
10362,0
10366,0
10369,0
10370,0
10371,0
10374,0
10375,0
10378,0
10379,0
10380,0
10384,0
10385,0
10387,0
10393,0
10395,0
10403,0
10404,0
10408,0
10409,0
10411,0
10413,0
10415,0
10416,0
10423,0
10432,0
10434,0
10435,0
10450,0
10451,0
10453,0
10457,0
10467,1
10469,0
10476,0
10477,0
10480,0
10489,0
10491,0
10494,0
10497,0
10506,0
10507,0
10510,0
10516,0
10520,0
10521,0
10527,0
10528,0
10529,0
10531,0
10534,0
10537,0
10538,0
10541,0
10544,1
10548,0
10551,0
10552,0
10559,0
10561,0
10562,0
10563,0
10565,1
10571,0
10572,0
10575,1
10576,1
10577,0
10586,1
10587,0
10588,1
10589,1
10591,0
10599,1
10601,1
10602,0
10610,0
10612,1
10614,0
10617,1
10625,0
10632,0
10635,0
10642,0
10645,0
10651,0
10661,0
10665,0
10666,0
10667,0
10671,0
10676,0
10678,0
10680,0
10683,1
10684,0
10686,0
10688,0
10696,1
10697,1
10699,1
10705,1
10708,1
10713,1
10716,1
10717,1
10718,1
10720,1
10722,0
10724,0
10726,1
10727,1
10737,1
10741,1
10750,1
10752,1
10755,1
10760,1
10770,1
10771,1
10774,1
10775,1
10776,1
10779,1
10781,1
10784,1
10787,0
10791,1
10792,1
10795,1
10796,1
10805,1
10806,1
10807,1
10812,1
10814,1
10818,1
10821,1
10824,1
10827,1
10859,1
10861,1
10862,1
10863,1
10866,1
10868,1
10870,1
10877,1
10878,1
10879,1
10882,1
10886,1
10887,1
10888,1
10890,1
10891,1
10895,1
10899,1
10902,1
10907,1
10913,1
10915,1
10918,1
10919,1
10920,1
10921,1
10923,1
10925,1
10929,1
10931,1
10934,1
10940,1
10942,1
10944,1
10946,1
10950,1
10951,1
10954,1
10964,1
10968,1
10969,1
10970,1
10976,1
10978,1
10979,1
10983,1
10984,1
10987,1
10988,1
10990,1
10991,1
10996,0
11002,0
11005,1
11011,1
11019,1
11024,0
11025,1
11026,1
11029,1
11030,1
11032,0
11036,1
11037,0
11039,1
11042,0
11044,1
11048,1
11050,0
11052,0
11054,0
11055,1
11059,1
11060,1
11061,0
11067,1
11070,1
11075,1
11077,1
11078,1
11079,1
11080,1
11081,1
11087,1
11090,1
11091,1
11092,1
11099,0
11101,0
11112,1
11114,1
11118,1
11124,1
11126,1
11129,0
11134,1
11135,1
11136,1
11137,1
11139,0
11142,1
11147,1
11148,1
11150,0
11157,0
11158,1
11159,1
11160,1
11167,1
11170,1
11177,1
11178,1
11181,1
11182,1
11185,1
11189,1
11190,1
11194,1
11200,1
11201,1
11205,0
11206,1
11209,1
11210,1
11214,1
11217,1
11219,0
11221,0
11224,1
11229,0
11230,1
11232,1
11233,1
11240,1
11244,0
11247,1
11248,0
11249,0
11250,1
11255,0
11259,1
11260,1
11273,1
11282,0
11287,0
11288,0
11290,1
11298,1
11299,1
11300,0
11301,1
11302,1
11304,1
11313,1
11315,0
11321,0
11322,0
11325,1
11328,1
11329,1
11331,1
11341,1
11343,1
11355,1
11357,1
11358,1
11359,1
11365,1
11366,1
11368,1
11372,1
11373,1
11382,1
11384,1
11385,1
11386,1
11387,1
11388,1
11391,1
11392,1
11395,0
11400,1
11406,1
11408,1
11415,1
11416,1
11417,1
11418,1
11419,1
11420,1
11426,1
11431,1
11452,1
11453,1
11455,0
11456,0
11457,1
11459,1
11472,1
11475,1
11477,1
11479,1
11491,1
11493,0
11495,1
11496,1
11497,1
11503,0
11506,1
11512,1
11514,1
11521,1
11522,1
11532,0
11534,1
11537,1
11543,1
11548,0
11549,1
11551,1
11556,1
11562,1
11564,1
11566,1
11568,1
11571,0
11573,0
11581,1
11582,1
11585,1
11587,0
11589,1
11596,1
11601,0
11602,1
11610,1
11613,1
11624,0
11626,1
11628,1
11629,1
11632,1
11633,1
11634,0
11637,1
11638,0
11639,0
11643,0
11644,1
11645,1
11647,1
11651,0
11659,0
11666,0
11667,1
11670,1
11677,1
11680,0
11681,0
11685,1
11686,0
11688,1
11692,0
11693,1
11701,1
11706,1
11709,1
11712,1
11714,1
11719,1
11720,1
11725,0
11726,1
11729,1
11732,1
11733,1
11738,1
11739,1
11742,1
11743,1
11755,0
11767,1
11771,1
11774,1
11777,0
11779,0
11782,1
11786,0
11789,0
11791,1
11792,0
11793,0
11794,0
11810,1
11814,1
11817,1
11818,1
11819,1
11827,1
11833,1
11834,1
11835,1
11837,1
11840,1
11841,1
11843,0
11844,1
11845,1
11847,1
11849,1
11854,1
11871,1
11877,0
11882,1
11883,1
11893,1
11895,1
11896,1
11897,1
11903,0
11913,1
11918,1
11919,0
11920,1
11921,1
11922,1
11923,1
11924,1
11934,1
11936,1
11937,1
11939,1
11941,1
11942,1
11943,1
11944,1
11945,1
11950,1
11953,1
11954,1
11956,1
11958,1
11963,1
11964,1
11968,1
11969,1
11973,1
11974,1
11980,1
11983,1
11984,1
11985,1
11990,1
11991,1
11992,1
11995,1
11996,1
12000,1
12001,1
12009,1
12011,1
12013,1
12017,1
12020,1
12022,1
12023,1
12025,1
12029,1
12031,1
12036,1
12038,1
12047,1
12067,1
12068,1
12069,1
12073,1
12074,0
12082,1
12085,1
12091,0
12092,1
12103,1
12106,0
12109,1
12111,1
12113,0
12116,1
12119,1
12120,1
12121,1
12123,1
12125,1
12126,1
12129,1
12134,1
12135,1
12136,1
12139,1
12140,1
12149,1
12150,1
12155,1
12157,1
12167,1
12170,0
12172,0
12173,0
12179,0
12182,0
12183,0
12184,0
12186,0
12187,0
12190,0
12191,0
12195,0
12196,1
12200,0
12201,0
12202,0
12205,0
12215,1
12217,0
12220,1
12221,0
12223,0
12225,0
12233,1
12235,1
12247,1
12248,1
12253,1
12257,1
12260,1
12261,1
12262,1
12264,0
12270,0
12271,0
12272,0
12282,0
12283,0
12288,0
12289,0
12290,0
12292,0
12294,0
12296,0
12301,0
12302,0
12304,0
12307,1
12310,1
12313,1
12314,0
12317,1
12319,0
12326,0
12329,0
12330,1
12332,0
12333,1
12335,1
12336,1
12338,1
12339,0
12343,1
12347,0
12351,1
12352,1
12353,0
12354,0
12355,1
12357,0
12363,0
12366,0
12367,1
12370,1
12371,0
12372,0
12376,0
12378,1
12380,0
12384,0
12386,0
12389,1
12400,0
12401,0
12403,1
12405,1
12406,1
12407,0
12410,0
12411,1
12412,1
12414,0
12420,0
12424,1
12430,1
12435,0
12439,1
12451,0
12452,0
12464,1
12467,1
12470,0
12471,1
12472,0
12480,1
12485,1
12488,1
12491,1
12492,0
12493,1
12501,1
12503,1
12504,0
12510,1
12511,1
12513,1
12516,1
12521,1
12523,1
12524,0
12525,1
12528,1
12530,1
12533,1
12536,1
12540,1
12543,1
12547,1
12549,0
12550,1
12557,0
12559,0
12562,0
12563,0
12570,0
12574,0
12578,0
12581,0
12584,0
12585,0
12587,0
12589,0
12593,0
12594,1
12604,1
12610,1
12612,1
12614,0
12621,1
12625,0
12626,1
12628,0
12634,1
12638,1
12647,0
12651,0
12653,0
12656,0
12666,1
12667,1
12668,0
12672,0
12674,1
12676,0
12679,1
12682,0
12686,1
12687,0
12694,0
12696,0
12699,0
12701,0
12702,0
12703,0
12706,0
12708,1
12713,0
12714,1
12717,0
12719,0
12720,0
12722,0
12723,0
12729,1
12730,0
12731,0
12732,1
12736,1
12738,0
12739,0
12740,0
12746,1
12747,1
12748,1
12750,0
12752,1
12753,1
12758,0
12760,1
12763,1
12764,0
12768,0
12770,0
12773,0
12775,1
12787,1
12788,0
12789,0
12790,0
12791,0
12796,0
12797,0
12798,0
12799,0
12803,0
12805,1
12808,0
12809,1
12812,1
12813,0
12821,1
12825,0
12828,0
12832,0
12835,1
12838,0
12839,1
12841,1
12842,1
12843,0
12846,1
12849,0
12850,1
12852,0
12857,1
12859,1
12860,1
12861,0
12862,0
12866,0
12867,1
12870,0
12871,0
12875,1
12877,1
12880,1
12889,1
12890,1
12896,1
12899,0
12905,0
12909,1
12914,0
12918,0
12921,0
12924,1
12928,0
12934,0
12937,0
12938,0
12940,0
12942,0
12944,0
12945,1
12947,0
12955,0
12958,1
12963,0
12966,1
12972,1
12974,0
12975,1
12977,0
12978,0
12981,1
12985,0
12989,0
12995,0
12997,0
13005,0
13009,1
13013,0
13020,1
13027,0
13028,1
13029,0
13030,0
13032,0
13033,0
13039,0
13043,0
13046,1
13049,0
13052,0
13053,0
13054,1
13055,0
13060,0
13069,0
13072,1
13073,0
13079,0
13080,0
13081,0
13083,0
13085,0
13089,0
13095,0
13096,1
13098,0
13099,0
13101,0
13103,0
13106,0
13107,0
13111,1
13112,1
13117,1
13121,1
13128,0
13129,0
13130,0
13141,1
13143,1
13147,0
13150,1
13156,0
13160,1
13161,1
13162,1
13165,0
13167,0
13169,1
13170,1
13171,0
13175,1
13177,0
13179,1
13181,1
13182,1
13186,0
13188,0
13194,0
13196,0
13202,0
13204,0
13213,0
13222,0
13225,1
13229,0
13230,0
13238,0
13242,1
13243,0
13245,1
13259,0
13260,0
13261,0
13264,0
13266,0
13271,1
13274,0
13283,0
13293,1
13298,0
13301,0
13305,0
13312,0
13313,0
13316,0
13317,0
13318,1
13323,0
13332,1
13333,1
13334,1
13335,1
13336,1
13337,1
13340,0
13346,0
13350,0
13351,0
13365,1
13366,0
13367,0
13370,0
13373,0
13374,0
13375,1
13376,1
13379,1
13384,0
13385,0
13388,1
13390,0
13393,0
13399,0
13420,1
13429,1
13430,0
13437,0
13438,0
13443,0
13444,0
13447,0
13451,1
13453,1
13454,0
13458,0
13464,0
13469,0
13474,0
13477,0
13478,0
13483,1
13485,0
13491,0
13496,0
13502,1
13506,1
13510,0
13511,1
13512,1
13514,0
13516,0
13517,0
13526,1
13533,1
13537,1
13539,1
13544,0
13545,0
13552,1
13558,1
13565,1
13566,0
13567,0
13570,1
13575,1
13577,1
13580,1
13581,0
13583,0
13601,1
13602,1
13604,0
13605,1
13608,0
13611,0
13616,1
13617,0
13618,1
13621,1
13622,1
13624,0
13631,1
13636,1
13638,1
13644,0
13645,1
13647,0
13648,1
13649,1
13652,0
13656,1
13661,0
13663,1
13668,1
13669,0
13670,1
13674,0
13675,1
13678,0
13682,0
13685,0
13688,1
13691,0
13697,0
13699,1
13702,0
13705,1
13706,0
13708,1
13712,1
13718,0
13725,1
13729,0
13741,1
13742,1
13745,1
13746,1
13753,0
13755,1
13757,0
13759,1
13761,0
13763,0
13770,0
13774,1
13783,1
13786,1
13789,0
13791,0
13794,1
13796,1
13798,0
13801,1
13804,1
13806,1
13807,1
13820,1
13834,1
13837,1
13838,0
13844,1
13850,1
13851,1
13853,1
13855,1
13856,0
13861,1
13864,0
13866,1
13869,1
13870,0
13872,1
13874,0
13876,0
13878,1
13881,1
13886,0
13889,1
13894,0
13898,1
13900,0
13902,0
13905,0
13907,0
13910,1
13914,0
13921,0
13925,1
13927,1
13929,1
13933,0
13935,1
13942,1
13943,0
13946,1
13948,0
13949,0
13969,1
13971,1
13974,1
13975,0
13976,0
13981,1
13989,0
13998,1
14000,0
14003,0
14004,0
14005,0
14009,1
14011,0
14012,1
14016,1
14019,0
14021,1
14022,0
14024,0
14030,0
14035,0
14042,0
14043,0
14051,0
14055,1
14063,1
14067,0
14068,1
14072,1
14074,1
14082,0
14090,1
14094,1
14097,1
14099,1
14103,0
14106,1
14107,1
14110,1
14111,0
14114,1
14115,1
14117,1
14124,1
14125,1
14127,1
14128,1
14129,0
14131,1
14133,1
14135,1
14136,1
14140,0
14141,1
14143,1
14145,1
14147,1
14149,1
14152,1
14153,1
14157,1
14159,1
14163,1
14164,1
14166,1
14167,1
14169,1
14174,0
14178,1
14184,1
14194,1
14196,0
14198,1
14199,1
14202,1
14207,0
14208,1
14209,1
14215,1
14219,0
14223,1
14224,1
14229,0
14230,0
14234,0
14235,0
14236,1
14240,1
14242,0
14246,1
14249,1
14250,1
14252,0
14256,1
14258,0
14261,0
14271,0
14273,0
14274,1
14278,0
14280,0
14282,1
14292,1
14293,1
14295,1
14297,0
14298,0
14300,1
14303,1
14304,1
14305,1
14320,0
14327,1
14328,1
14334,0
14340,1
14344,1
14348,0
14350,1
14351,1
14354,1
14355,1
14358,1
14359,0
14362,0
14365,0
14375,0
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14384,0
14389,1
14390,0
14400,0
14401,1
14406,1
14411,1
14417,1
14418,0
14419,1
14421,0
14431,1
14443,0
14446,1
14450,1
14451,0
14452,1
14455,1
14456,0
14461,0
14463,0
14466,0
14480,0
14503,1
14505,0
14509,0
14511,1
14512,1
14519,0
14524,0
14528,0
14538,1
14542,1
14546,1
14547,1
14548,1
14555,1
14569,1
14572,1
14573,0
14577,0
14579,0
14581,0
14582,0
14587,1
14599,0
14607,1
14608,1
14609,1
14614,1
14619,1
14620,1
14622,1
14623,0
14627,0
14630,0
14631,1
14634,1
14636,0
14640,1
14642,0
14643,1
14654,1
14657,1
14659,1
14661,1
14662,0
14665,1
14672,1
14675,1
14679,1
14681,0
14683,1
14685,0
14695,1
14697,1
14698,0
14700,1
14702,1
14704,1
14714,1
14716,0
14717,0
14719,0
14720,1
14721,1
14726,1
14729,0
14730,0
14739,1
14740,0
14741,1
14748,1
14751,1
14753,1
14754,0
14756,0
14765,1
14771,1
14774,0
14775,0
14779,0
14780,1
14783,1
14784,1
14786,1
14788,0
14791,0
14794,1
14802,1
14814,0
14817,1
14821,0
14828,1
14831,1
14833,1
14836,0
14837,1
14842,1
14844,0
14845,1
14847,0
14855,1
14857,1
14862,1
14863,0
14864,1
14867,0
14868,1
14869,1
14871,1
14874,0
14880,1
14881,1
14884,0
14888,1
14891,0
14892,1
14896,1
14897,1
14900,0
14902,1
14904,0
14907,1
14917,1
14920,1
14926,0
14930,1
14934,1
14941,0
14944,0
14950,0
14951,0
14952,0
14955,0
14957,1
14958,1
14960,0
14961,1
14962,0
14963,0
14966,0
14969,1
14976,0
14982,0
14984,1
14995,0
14996,0
15000,1
15009,0
15012,0
15013,0
15019,0
15021,0
15024,0
15025,1
15027,0
15029,0
15034,0
15037,0
15041,0
15043,0
15044,1
15046,0
15054,0
15056,0
15057,0
15058,0
15059,0
15063,0
15065,0
15067,0
15073,0
15076,0
15082,0
15084,0
15086,0
15087,0
15088,0
15090,1
15092,0
15095,0
15097,0
15099,0
15104,0
15106,0
15107,0
15109,0
15117,0
15119,0
15125,0
15126,0
15130,1
15131,1
15133,0
15136,1
15145,0
15147,0
15150,0
15152,0
15158,1
15161,1
15165,0
15167,1
15169,0
15171,1
15173,0
15175,0
15179,0
15185,0
15186,1
15189,0
15190,0
15194,0
15196,1
15200,0
15208,1
15211,1
15214,1
15215,0
15219,0
15220,1
15221,0
15228,0
15231,0
15233,0
15239,0
15240,0
15241,0
15243,0
15247,0
15254,0
15259,0
15262,1
15263,1
15265,1
15267,1
15268,1
15270,1
15271,0
15272,0
15273,0
15274,1
15275,0
15277,0
15278,1
15279,0
15288,0
15290,0
15294,0
15296,0
15297,0
15301,0
15303,0
15304,0
15309,0
15313,0
15314,0
15316,0
15317,0
15322,0
15330,0
15333,0
15334,0
15338,0
15349,0
15350,1
15351,0
15356,0
15367,0
15375,0
15377,1
15382,1
15384,1
15392,0
15398,0
15401,0
15407,0
15412,0
15419,0
15423,0
15433,0
15459,1
15462,1
15465,0
15466,0
15470,1
15472,0
15473,0
15474,1
15477,1
15483,0
15484,1
15491,0
15492,1
15493,0
15494,1
15499,0
15502,1
15504,0
15507,1
15508,0
15509,0
15515,0
15516,0
15523,0
15531,0
15540,1
15542,0
15543,0
15551,0
15553,1
15555,0
15556,0
15559,1
15561,1
15563,0
15564,0
15572,0
15573,0
15577,0
15578,0
15588,1
15597,0
15598,0
15602,0
15605,0
15610,1
15612,1
15613,0
15622,0
15624,0
15625,1
15626,0
15627,0
15629,0
15636,1
15637,0
15638,1
15639,0
15641,0
15642,1
15643,0
15644,0
15648,1
15656,1
15669,1
15671,0
15673,0
15674,0
15676,1
15678,0
15679,0
15684,0
15685,0
15689,0
15690,1
15699,0
15702,0
15703,0
15708,1
15709,1
15712,1
15717,0
15721,0
15723,1
15729,0
15733,0
15739,1
15741,0
15745,0
15749,0
15753,0
15755,1
15757,1
15765,0
15770,1
15772,1
15773,0
15777,0
15782,1
15784,1
15785,1
15788,0
15791,1
15799,1
15800,1
15807,1
15812,0
15815,1
15816,0
15817,1
15838,0
15839,0
15847,1
15848,0
15856,0
15863,0
15867,1
15870,1
15872,0
15875,1
15876,1
15881,0
15888,0
15894,1
15896,0
15898,0
15902,0
15903,0
15904,1
15905,0
15907,1
15913,0
15914,0
15915,1
15916,0
15917,0
15921,0
15923,1
15926,0
15928,0
15945,0
15946,0
15948,0
15949,0
15951,0
15954,1
15956,0
15957,1
15959,1
15960,0
15961,0
15963,0
15964,1
15966,1
15972,0
15973,1
15979,1
15980,1
15982,0
15983,1
15988,1
15989,0
15990,1
15995,1
15996,0
15998,1
15999,1
16000,1
16001,1
16002,0
16003,1
16004,1
16008,1
16012,1
16015,0
16022,1
16024,0
16027,0
16030,1
16033,1
16035,0
16037,1
16040,0
16042,1
16044,0
16045,0
16046,1
16047,1
16048,1
16049,1
16055,0
16058,0
16061,1
16062,1
16066,0
16070,1
16076,0
16078,1
16085,0
16086,0
16088,1
16091,1
16093,0
16097,1
16099,1
16100,1
16117,1
16118,1
16124,1
16133,1
16135,1
16137,1
16140,1
16144,1
16146,0
16148,1
16149,1
16153,0
16156,0
16158,0
16159,0
16168,0
16171,0
16176,0
16178,0
16179,0
16183,0
16185,0
16186,0
16195,0
16200,0
16201,0
16202,0
16204,0
16212,0
16216,0
16223,0
16225,0
16232,0
16233,0
16237,0
16242,1
16247,0
16249,1
16251,0
16252,0
16254,0
16256,0
16260,0
16272,0
16274,0
16275,1
16277,0
16282,1
16287,0
16288,0
16289,0
16290,1
16291,0
16294,1
16295,0
16296,0
16302,0
16303,0
16304,0
16307,0
16308,0
16309,0
16312,0
16314,0
16318,0
16320,0
16327,0
16330,0
16332,0
16335,0
16337,0
16339,0
16343,0
16345,0
16349,0
16354,0
16356,0
16357,0
16364,1
16368,0
16370,0
16371,0
16372,0
16375,0
16379,0
16387,0
16388,1
16391,0
16392,0
16401,0
16403,0
16404,0
16409,0
16412,0
16418,0
16422,0
16424,1
16431,0
16433,0
16436,0
16445,0
16447,1
16448,1
16449,0
16451,1
16453,0
16454,1
16461,0
16471,0
16473,0
16478,0
16483,0
16485,0
16493,1
16495,0
16498,0
16499,0
16500,1
16502,1
16503,1
16507,0
16514,0
16518,0
16534,0
16543,0
16550,1
16555,0
16556,0
16559,0
16562,0
16563,0
16566,0
16570,0
16573,0
16574,1
16580,0
16581,0
16582,0
16587,0
16590,0
16591,0
16593,0
16594,1
16595,1
16596,1
16598,0
16599,0
16602,1
16612,1
16617,1
16621,0
16622,1
16625,0
16626,0
16628,1
16632,0
16635,1
16639,1
16640,0
16642,0
16643,0
16645,0
16647,1
16656,1
16658,0
16661,1
16666,0
16671,1
16675,0
16684,0
16686,0
16688,0
16690,0
16692,0
16695,0
16696,0
16704,0
16705,0
16706,0
16711,0
16714,0
16720,0
16723,0
16724,0
16725,0
16726,0
16729,0
16735,0
16741,0
16742,0
16745,0
16747,0
16748,0
16750,0
16751,0
16752,0
16758,0
16761,0
16762,0
16768,0
16769,0
16773,0
16775,1
16776,0
16779,1
16781,0
16783,0
16785,1
16787,0
16796,0
16798,0
16800,1
16801,1
16803,0
16806,0
16809,0
16810,1
16811,0
16812,0
16813,0
16817,1
16818,1
16822,1
16824,1
16826,1
16827,0
16835,1
16837,0
16841,1
16842,1
16851,1
16853,0
16855,0
16856,0
16862,1
16863,0
16867,0
16873,0
16877,0
16879,0
16886,0
16888,1
16890,0
16891,0
16894,0
16895,1
16897,0
16898,1
16902,0
16910,0
16916,0
16920,1
16923,0
16927,1
16928,1
16929,1
16930,1
16933,1
16936,1
16941,1
16949,1
16950,1
16953,1
16955,1
16964,0
16965,1
16971,0
16972,0
16974,1
16976,1
16978,0
16981,1
16982,1
16984,0
16985,0
16987,1
16995,0
16996,0
16999,0
17000,0
17001,1
17003,1
17005,1
17007,0
17008,1
17009,0
17010,0
17011,1
17014,1
17015,0
17018,1
17025,1
17026,1
17029,0
17035,1
17037,1
17048,0
17049,0
17052,0
17055,0
17058,1
17059,1
17063,0
17064,0
17065,0
17073,0
17077,0
17079,0
17087,0
17088,1
17090,1
17093,0
17094,0
17096,0
17102,0
17103,0
17104,0
17106,0
17109,0
17110,0
17115,0
17116,0
17118,0
17119,0
17120,0
17125,0
17128,0
17130,0
17131,0
17132,0
17133,0
17134,0
17142,0
17147,0
17148,0
17151,1
17159,1
17160,1
17163,1
17166,1
17170,0
17172,0
17176,0
17178,1
17179,0
17180,0
17182,0
17184,1
17190,0
17191,0
17202,0
17204,1
17205,1
17208,0
17216,0
17218,0
17220,0
17226,0
17232,0
17235,0
17237,0
17248,0
17249,0
17251,0
17253,0
17254,0
17258,0
17259,0
17260,0
17271,0
17276,0
17277,0
17279,0
17280,0
17281,0
17294,0
17297,0
17299,0
17300,0
17320,0
17323,0
17324,0
17329,0
17330,0
17332,1
17335,0
17336,0
17342,0
17345,1
17357,0
17358,1
17360,0
17361,0
17362,1
17363,0
17367,0
17377,0
17389,1
17391,0
17392,0
17394,0
17398,0
17402,0
17406,1
17407,0
17409,0
17423,0
17425,0
17427,0
17428,0
17432,0
17440,0
17446,0
17450,0
17452,0
17453,0
17454,0
17456,0
17461,0
17473,0
17479,0
17481,0
17486,0
17488,0
17490,0
17495,0
17496,0
17500,0
17504,0
17506,0
17508,0
17515,0
17519,0
17521,0
17523,0
17528,0
17531,0
17532,0
17535,0
17539,0
17545,0
17552,1
17555,0
17560,0
17561,0
17562,0
17564,0
17568,0
17576,0
17580,0
17581,0
17582,0
17585,0
17586,0
17589,0
17591,0
17596,0
17598,0
17600,0
17601,0
17602,0
17604,0
17606,0
17609,0
17613,0
17614,0
17619,0
17626,0
17628,0
17629,0
17632,0
17638,0
17642,0
17643,0
17644,0
17647,0
17648,0
17654,0
17656,0
17665,0
17667,0
17671,0
17673,0
17675,0
17680,0
17683,0
17685,0
17687,0
17690,0
17694,0
17698,0
17704,0
17710,0
17711,0
17715,0
17716,0
17718,0
17721,0
17727,0
17728,0
17729,0
17731,0
17732,0
17736,0
17737,0
17744,1
17746,1
17748,0
17750,0
17751,1
17756,1
17757,0
17758,0
17760,0
17766,0
17768,0
17770,1
17772,0
17788,0
17789,0
17791,0
17797,0
17802,0
17803,0
17810,0
17812,0
17817,0
17819,0
17820,0
17823,0
17829,0
17830,0
17831,0
17834,0
17835,0
17839,0
17842,0
17843,0
17845,0
17848,0
17849,0
17850,0
17853,0
17855,0
17863,0
17866,0
17869,0
17870,0
17871,0
17874,0
17876,0
17877,0
17879,0
17880,0
17882,0
17883,0
17893,0
17894,0
17896,0
17897,0
17903,0
17904,0
17908,0
17909,0
17910,0
17923,0
17924,1
17929,0
17930,0
17931,0
17933,0
17938,0
17939,1
17943,1
17947,0
17954,1
17958,0
17965,0
17970,0
17976,0
17979,0
17980,0
17984,0
17990,0
17992,0
17995,0
17996,0
17997,0
17999,0
18000,0
18001,0
18018,0
18019,0
18025,0
18029,0
18032,0
18033,0
18037,0
18042,0
18044,0
18045,0
18046,0
18048,0
18049,0
18053,0
18055,0
18057,0
18058,0
18059,0
18060,0
18076,0
18078,0
18081,0
18082,0
18087,0
18092,0
18093,0
18101,0
18104,0
18113,0
18115,0
18121,0
18129,0
18130,0
18132,0
18133,0
18138,0
18144,0
18149,1
18150,0
18154,0
18159,0
18162,0
18171,0
18173,0
18176,0
18178,0
18180,0
18183,0
18186,0
18191,0
18196,0
18209,0
18214,0
18217,0
18219,0
18220,0
18225,1
18227,0
18228,0
18238,0
18243,0
18251,0
18252,0
18258,0
18259,0
18264,0
18266,0
18267,0
18270,0
18271,0
18272,0
18276,0
18283,0
18285,0
18294,0
18297,0
18300,0
18302,0
18307,0
18310,0
18313,0
18315,0
18320,0
18331,0
18332,0
18333,0
18336,0
18337,0
18342,0
18345,0
18349,0
18350,0
18351,0
18360,0
18366,0
18372,0
18376,0
18379,0
18381,0
18383,0
18384,0
18388,0
18391,0
18393,0
18395,0
18396,0
18398,0
18400,0
18402,0
18410,0
18412,0
18418,0
18421,0
18424,0
18432,0
18435,0
18436,0
18437,0
18446,0
18451,0
18453,0
18457,0
18463,0
18474,1
18475,0
18480,0
18486,0
18491,0
18492,0
18495,0
18496,0
18499,0
18500,0
18505,0
18506,0
18511,0
18513,0
18515,0
18516,0
18518,0
18521,0
18531,0
18532,0
18534,0
18538,1
18540,0
18544,0
18550,0
18553,0
18556,0
18561,0
18564,0
18567,0
18568,0
18572,0
18577,0
18578,0
18580,0
18584,0
18587,0
18590,0
18593,0
18594,0
18598,0
18601,0
18603,0
18605,0
18608,0
18612,0
18614,0
18618,0
18619,0
18623,0
18624,0
18632,0
18634,0
18635,0
18640,0
18643,0
18644,0
18650,0
18652,0
18653,0
18655,0
18660,0
